time,Time,Humudity,Temp
45:59.0,17:45:59,45,27
46:09.5,17:46:10,45,27
46:20.1,17:46:20,45,27
46:30.6,17:46:31,45,27
46:41.2,17:46:41,45,27
46:51.7,17:46:52,45,27
47:02.2,17:47:02,45,27
47:23.3,17:47:23,45,27
47:33.9,17:47:34,45,27
47:44.4,17:47:44,45,27
47:54.9,17:47:55,45,27
48:05.5,17:48:05,45,27
48:16.0,17:48:16,45,27
48:26.5,17:48:27,45,27
48:37.1,17:48:37,45,27
48:47.6,17:48:48,45,27
48:58.1,17:48:58,45,27
49:08.7,17:49:09,45,27
49:19.2,17:49:19,45,27
49:29.8,17:49:30,45,27
49:40.3,17:49:40,45,27
49:50.8,17:49:51,45,27
50:11.9,17:50:12,45,27
50:22.5,17:50:22,45,27
50:33.0,17:50:33,45,27
50:43.5,17:50:44,45,27
50:54.1,17:50:54,45,27
51:04.6,17:51:05,45,27
51:15.2,17:51:15,45,27
51:25.7,17:51:26,45,27
51:36.2,17:51:36,45,27
51:46.8,17:51:47,45,27
51:57.3,17:51:57,45,27
52:07.8,17:52:08,45,27
52:18.4,17:52:18,45,27
52:28.9,17:52:29,45,27
52:39.4,17:52:39,45,27
52:50.0,17:52:50,45,27
53:00.5,17:53:01,45,27
53:11.1,17:53:11,45,27
53:21.6,17:53:22,45,27
53:32.1,17:53:32,45,27
53:42.7,17:53:43,45,27
53:53.2,17:53:53,45,27
54:03.7,17:54:04,45,27
54:14.3,17:54:14,45,27
54:45.9,17:54:46,45,27
54:56.4,17:54:56,45,27
55:07.0,17:55:07,45,27
55:28.0,17:55:28,46,27
55:38.6,17:55:39,46,27
55:49.1,17:55:49,46,27
55:59.6,17:56:00,46,27
56:10.2,17:56:10,46,27
56:20.7,17:56:21,46,27
56:31.3,17:56:31,46,27
56:41.8,17:56:42,45,27
56:52.3,17:56:52,45,27
57:02.9,17:57:03,45,27
57:13.4,17:57:13,45,27
57:23.9,17:57:24,45,27
57:34.5,17:57:34,45,27
57:45.0,17:57:45,45,27
57:55.6,17:57:56,45,27
58:06.1,17:58:06,45,27
58:16.6,17:58:17,45,27
58:27.2,17:58:27,45,27
58:37.7,17:58:38,45,27
58:48.2,17:58:48,45,27
58:58.8,17:58:59,45,27
59:09.3,17:59:09,45,27
59:40.9,17:59:41,45,27
59:51.5,17:59:51,45,27
00:02.0,18:00:02,45,27
00:12.5,18:00:13,45,27
00:23.1,18:00:23,45,27
00:33.6,18:00:34,45,27
00:44.2,18:00:44,45,27
00:54.7,18:00:55,45,27
01:05.2,18:01:05,44,27
01:15.8,18:01:16,44,27
01:26.3,18:01:26,44,27
01:36.8,18:01:37,44,27
01:47.4,18:01:47,44,27
01:57.9,18:01:58,44,27
02:08.5,18:02:08,44,27
02:19.0,18:02:19,44,27
02:29.5,18:02:30,44,27
02:40.1,18:02:40,44,27
03:11.7,18:03:12,44,27
03:22.2,18:03:22,44,27
03:32.8,18:03:33,44,27
03:43.3,18:03:43,44,27
03:53.9,18:03:54,44,27
04:04.4,18:04:04,44,27
04:14.9,18:04:15,44,27
04:25.5,18:04:25,45,27
04:36.0,18:04:36,45,27
04:46.6,18:04:47,45,27
05:07.6,18:05:08,45,27
05:18.2,18:05:18,45,27
05:39.2,18:05:39,45,27
05:49.8,18:05:50,45,27
06:00.3,18:06:00,45,27
06:21.4,18:06:21,45,27
06:42.5,18:06:42,45,27
06:53.0,18:06:53,45,27
07:03.5,18:07:04,45,27
07:14.1,18:07:14,45,27
07:24.6,18:07:25,45,27
07:35.2,18:07:35,45,27
07:45.7,18:07:46,45,27
07:56.2,18:07:56,45,27
08:06.8,18:08:07,45,27
08:17.3,18:08:17,45,27
08:27.9,18:08:28,45,27
08:38.4,18:08:38,45,27
08:48.9,18:08:49,45,27
09:10.0,18:09:10,45,27
09:20.6,18:09:21,45,27
09:31.1,18:09:31,45,27
09:41.6,18:09:42,45,27
09:52.2,18:09:52,45,27
10:02.7,18:10:03,45,27
10:13.2,18:10:13,45,27
10:23.8,18:10:24,45,27
10:34.3,18:10:34,45,27
10:44.9,18:10:45,45,27
10:55.4,18:10:55,45,27
11:05.9,18:11:06,45,27
11:16.5,18:11:16,45,27
11:27.0,18:11:27,45,27
11:37.6,18:11:38,45,27
11:48.1,18:11:48,45,27
11:58.6,18:11:59,45,27
12:09.2,18:12:09,45,27
12:19.7,18:12:20,45,27
12:30.2,18:12:30,45,27
12:40.8,18:12:41,45,27
13:01.9,18:13:02,45,27
13:12.4,18:13:12,45,27
13:44.0,18:13:44,45,27
13:54.6,18:13:55,45,27
14:05.1,18:14:05,45,27
14:15.6,18:14:16,45,27
14:26.2,18:14:26,45,27
14:36.7,18:14:37,45,27
14:47.3,18:14:47,45,27
14:57.8,18:14:58,45,27
15:08.3,18:15:08,45,27
15:29.4,18:15:29,45,27
15:39.9,18:15:40,45,27
16:01.0,18:16:01,45,27
16:11.6,18:16:12,45,27
16:22.1,18:16:22,45,27
16:32.6,18:16:33,45,27
16:43.2,18:16:43,45,27
16:53.7,18:16:54,45,27
17:04.2,18:17:04,45,27
17:14.8,18:17:15,45,27
17:25.3,18:17:25,45,27
17:35.9,18:17:36,45,27
17:46.4,18:17:46,45,27
17:56.9,18:17:57,45,27
18:07.5,18:18:07,45,27
18:18.0,18:18:18,45,27
18:28.5,18:18:29,45,27
18:39.1,18:18:39,45,27
18:49.6,18:18:50,45,27
19:10.7,18:19:11,45,27
19:31.8,18:19:32,45,27
19:42.3,18:19:42,45,27
19:52.8,18:19:53,45,27
20:03.4,18:20:03,45,27
20:13.9,18:20:14,45,27
20:24.4,18:20:24,45,27
20:35.0,18:20:35,45,27
20:56.1,18:20:56,45,27
21:06.6,18:21:07,45,27
21:17.1,18:21:17,45,27
21:27.7,18:21:28,45,27
21:38.2,18:21:38,45,27
21:48.7,18:21:49,45,27
21:59.3,18:21:59,45,27
22:09.8,18:22:10,45,27
22:20.4,18:22:20,45,27
22:30.9,18:22:31,45,27
22:41.5,18:22:41,45,27
22:52.0,18:22:52,45,27
23:02.5,18:23:03,45,27
23:13.1,18:23:13,45,27
23:23.6,18:23:24,45,27
23:34.2,18:23:34,45,27
23:44.7,18:23:45,45,27
23:55.2,18:23:55,45,27
24:05.8,18:24:06,45,27
24:16.3,18:24:16,45,27
24:37.4,18:24:37,45,27
24:47.9,18:24:48,45,27
24:58.5,18:24:58,45,27
25:09.0,18:25:09,45,27
25:19.5,18:25:20,45,27
25:30.1,18:25:30,45,27
25:51.2,18:25:51,45,27
26:01.7,18:26:02,45,27
26:22.8,18:26:23,45,27
26:33.3,18:26:33,45,27
26:43.8,18:26:44,45,27
26:54.4,18:26:54,45,27
27:04.9,18:27:05,45,27
27:15.4,18:27:15,45,27
27:26.0,18:27:26,45,27
27:36.5,18:27:37,45,27
27:47.1,18:27:47,45,27
27:57.6,18:27:58,45,27
28:08.1,18:28:08,45,27
28:18.7,18:28:19,45,27
28:29.2,18:28:29,45,27
28:39.8,18:28:40,45,27
28:50.3,18:28:50,45,27
29:00.9,18:29:01,45,27
29:11.4,18:29:11,45,27
29:21.9,18:29:22,45,27
29:43.0,18:29:43,45,27
29:53.5,18:29:54,45,27
30:25.2,18:30:25,45,27
30:35.7,18:30:36,45,27
30:46.2,18:30:46,45,27
31:07.3,18:31:07,45,27
31:28.4,18:31:28,45,27
31:38.9,18:31:39,45,27
31:49.5,18:31:49,45,27
32:00.0,18:32:00,45,27
32:10.5,18:32:11,45,27
32:21.1,18:32:21,45,27
32:31.6,18:32:32,45,27
32:42.2,18:32:42,45,27
32:52.7,18:32:53,45,27
33:03.2,18:33:03,45,27
33:13.8,18:33:14,45,27
33:55.9,18:33:56,45,27
34:06.5,18:34:06,45,27
34:17.0,18:34:17,45,27
34:27.5,18:34:28,45,27
34:38.1,18:34:38,45,27
34:59.2,18:34:59,45,27
35:09.7,18:35:10,45,27
35:20.2,18:35:20,45,27
35:30.8,18:35:31,45,27
35:41.3,18:35:41,45,27
35:51.9,18:35:52,45,27
36:02.4,18:36:02,45,27
36:12.9,18:36:13,45,27
36:23.5,18:36:23,45,27
36:34.0,18:36:34,45,27
36:44.6,18:36:45,45,27
36:55.1,18:36:55,45,27
37:05.6,18:37:06,45,27
37:16.2,18:37:16,45,27
37:26.7,18:37:27,45,27
37:37.3,18:37:37,45,27
37:47.8,18:37:48,45,27
38:08.9,18:38:09,45,27
38:19.4,18:38:19,45,27
38:29.9,18:38:30,45,27
38:40.5,18:38:40,45,27
38:51.0,18:38:51,45,27
39:12.1,18:39:12,45,27
39:22.6,18:39:23,45,27
39:43.7,18:39:44,45,27
40:04.8,18:40:05,45,27
40:15.3,18:40:15,45,27
40:25.9,18:40:26,45,27
40:36.4,18:40:36,45,27
40:47.0,18:40:47,45,27
40:57.5,18:40:58,45,27
41:08.0,18:41:08,45,27
41:18.6,18:41:19,45,27
41:29.1,18:41:29,45,27
41:39.6,18:41:40,45,27
41:50.2,18:41:50,45,27
42:00.7,18:42:01,45,27
42:11.3,18:42:11,45,27
42:21.8,18:42:22,45,27
42:32.4,18:42:32,45,27
42:42.9,18:42:43,45,27
42:53.4,18:42:53,45,27
43:04.0,18:43:04,45,27
43:14.5,18:43:15,45,27
43:25.0,18:43:25,45,27
43:35.6,18:43:36,45,27
43:46.1,18:43:46,45,27
43:56.7,18:43:57,45,27
44:07.2,18:44:07,45,27
44:17.7,18:44:18,45,27
44:28.3,18:44:28,45,27
44:38.8,18:44:39,46,27
44:49.4,18:44:49,46,27
44:59.9,18:45:00,46,27
45:10.4,18:45:10,46,27
45:21.0,18:45:21,46,27
45:31.5,18:45:32,46,27
45:42.0,18:45:42,46,27
45:52.6,18:45:53,46,27
46:03.1,18:46:03,46,27
46:13.7,18:46:14,46,27
46:24.2,18:46:24,46,27
46:34.7,18:46:35,46,27
46:45.3,18:46:45,46,27
46:55.8,18:46:56,46,27
47:06.3,18:47:06,46,27
47:16.9,18:47:17,46,27
47:27.4,18:47:27,46,27
47:48.5,18:47:49,46,27
47:59.0,18:47:59,46,27
48:09.6,18:48:10,46,27
48:20.1,18:48:20,46,27
48:30.7,18:48:31,46,27
48:41.2,18:48:41,46,27
48:51.7,18:48:52,46,27
49:02.3,18:49:02,46,27
49:12.8,18:49:13,46,27
49:23.3,18:49:23,46,27
49:44.4,18:49:44,46,27
49:55.0,18:49:55,46,27
50:16.0,18:50:16,46,27
50:26.6,18:50:27,46,27
50:47.6,18:50:48,46,27
50:58.2,18:50:58,46,27
51:08.7,18:51:09,46,27
51:19.3,18:51:19,46,27
51:29.8,18:51:30,46,27
51:40.3,18:51:40,46,27
51:50.9,18:51:51,46,27
52:01.4,18:52:01,46,27
52:22.5,18:52:22,46,27
52:33.0,18:52:33,46,27
52:43.6,18:52:44,46,27
52:54.1,18:52:54,46,27
53:04.7,18:53:05,46,27
53:15.2,18:53:15,46,27
53:25.7,18:53:26,46,27
53:36.3,18:53:36,46,27
53:46.8,18:53:47,46,27
54:07.9,18:54:08,46,27
54:18.4,18:54:18,46,27
54:29.0,18:54:29,46,27
54:50.1,18:54:50,46,27
55:00.6,18:55:01,46,27
55:11.1,18:55:11,46,27
55:21.7,18:55:22,46,27
55:32.2,18:55:32,46,27
55:42.8,18:55:43,46,27
56:03.8,18:56:04,46,27
56:14.4,18:56:14,46,27
56:24.9,18:56:25,46,27
56:35.5,18:56:35,46,27
56:46.0,18:56:46,46,27
56:56.5,18:56:57,46,27
57:07.1,18:57:07,46,27
57:17.6,18:57:18,46,27
57:28.2,18:57:28,46,27
57:38.7,18:57:39,46,27
57:49.2,18:57:49,46,27
57:59.8,18:58:00,46,27
58:10.3,18:58:10,46,27
58:20.9,18:58:21,46,27
58:41.9,18:58:42,46,27
58:52.5,18:58:52,46,27
59:03.0,18:59:03,46,27
59:13.6,18:59:14,46,27
59:24.1,18:59:24,46,27
59:34.6,18:59:35,46,27
59:45.2,18:59:45,46,27
59:55.7,18:59:56,46,27
00:06.2,19:00:06,46,27
00:16.8,19:00:17,46,27
00:27.3,19:00:27,46,27
00:37.9,19:00:38,46,27
00:48.4,19:00:48,46,27
00:58.9,19:00:59,46,27
01:09.5,19:01:09,46,27
01:20.0,19:01:20,46,27
01:30.6,19:01:31,46,27
01:41.1,19:01:41,46,27
01:51.6,19:01:52,46,27
02:12.7,19:02:13,46,27
02:23.2,19:02:23,46,27
02:33.8,19:02:34,46,27
02:54.9,19:02:55,46,27
03:05.4,19:03:05,46,27
03:37.0,19:03:37,46,27
03:58.1,19:03:58,46,27
04:08.6,19:04:09,46,27
04:19.2,19:04:19,46,27
04:29.7,19:04:30,46,27
04:40.2,19:04:40,46,27
05:01.3,19:05:01,46,27
05:11.8,19:05:12,46,26
05:22.4,19:05:22,46,27
05:43.4,19:05:43,46,27
05:54.0,19:05:54,46,27
06:04.5,19:06:05,46,27
06:15.0,19:06:15,46,27
06:36.1,19:06:36,46,27
06:46.7,19:06:47,46,26
06:57.2,19:06:57,46,27
07:07.7,19:07:08,46,27
07:18.3,19:07:18,46,27
07:28.8,19:07:29,46,27
08:00.4,19:08:00,46,27
08:11.0,19:08:11,46,27
08:21.5,19:08:22,46,27
08:32.0,19:08:32,46,27
08:53.1,19:08:53,46,27
09:03.7,19:09:04,46,26
09:14.2,19:09:14,46,27
09:24.7,19:09:25,46,27
09:35.3,19:09:35,46,27
09:45.8,19:09:46,46,27
09:56.4,19:09:56,46,27
10:06.9,19:10:07,46,27
10:17.4,19:10:17,46,27
10:28.0,19:10:28,46,27
10:38.5,19:10:39,46,26
10:49.1,19:10:49,46,26
10:59.6,19:11:00,46,27
11:10.1,19:11:10,46,27
11:20.7,19:11:21,46,26
11:31.2,19:11:31,46,27
11:41.7,19:11:42,46,26
11:52.3,19:11:52,46,26
12:02.8,19:12:03,46,27
12:13.4,19:12:13,46,26
12:23.9,19:12:24,46,26
12:34.4,19:12:34,46,26
12:45.0,19:12:45,46,26
12:55.5,19:12:56,46,26
13:06.1,19:13:06,46,26
13:16.6,19:13:17,46,26
13:27.1,19:13:27,46,26
13:37.7,19:13:38,46,26
13:58.8,19:13:59,46,26
14:09.3,19:14:09,46,26
14:30.4,19:14:30,46,26
14:40.9,19:14:41,46,26
15:02.0,19:15:02,46,26
15:12.5,19:15:13,46,26
15:23.1,19:15:23,46,26
15:33.6,19:15:34,46,26
15:44.1,19:15:44,46,26
15:54.7,19:15:55,46,26
16:05.2,19:16:05,46,26
16:15.7,19:16:16,46,26
16:36.8,19:16:37,46,26
16:47.4,19:16:47,46,26
16:57.9,19:16:58,46,26
17:08.4,19:17:08,46,26
17:19.0,19:17:19,46,26
17:40.0,19:17:40,46,26
17:50.6,19:17:51,46,26
18:01.1,19:18:01,46,26
18:11.7,19:18:12,46,26
18:22.2,19:18:22,46,26
18:32.7,19:18:33,46,26
18:43.3,19:18:43,46,26
18:53.8,19:18:54,46,26
19:04.3,19:19:04,46,26
19:14.9,19:19:15,46,26
19:25.4,19:19:25,46,26
19:36.0,19:19:36,46,26
20:07.6,19:20:08,46,26
20:18.1,19:20:18,46,26
20:28.6,19:20:29,46,26
20:39.2,19:20:39,46,26
20:49.7,19:20:50,46,26
21:00.3,19:21:00,46,26
21:10.8,19:21:11,46,26
21:21.3,19:21:21,46,26
21:31.9,19:21:32,46,26
21:42.4,19:21:42,46,26
21:52.9,19:21:53,46,26
22:03.5,19:22:03,46,26
22:14.0,19:22:14,46,26
22:24.6,19:22:25,46,26
22:35.1,19:22:35,46,26
22:45.6,19:22:46,46,26
22:56.2,19:22:56,46,26
23:06.7,19:23:07,46,26
23:17.3,19:23:17,46,26
23:27.8,19:23:28,46,26
23:38.3,19:23:38,46,26
24:09.9,19:24:10,46,26
24:20.5,19:24:20,46,26
24:31.0,19:24:31,46,26
24:41.6,19:24:42,46,26
24:52.1,19:24:52,46,26
25:02.6,19:25:03,46,26
25:13.2,19:25:13,46,26
25:23.7,19:25:24,46,26
25:34.3,19:25:34,46,26
25:44.8,19:25:45,46,26
25:55.3,19:25:55,46,26
26:05.9,19:26:06,46,26
26:16.4,19:26:16,46,26
26:27.0,19:26:27,46,26
26:37.5,19:26:37,46,26
26:48.0,19:26:48,46,26
26:58.6,19:26:59,46,26
27:09.1,19:27:09,46,26
27:19.6,19:27:20,46,26
27:30.2,19:27:30,46,26
27:40.7,19:27:41,46,26
27:51.2,19:27:51,46,26
28:01.8,19:28:02,46,26
28:12.3,19:28:12,46,26
28:22.8,19:28:23,46,26
28:33.4,19:28:33,46,26
28:43.9,19:28:44,46,26
28:54.5,19:28:54,46,26
29:05.0,19:29:05,46,26
29:26.1,19:29:26,46,26
29:36.6,19:29:37,46,26
29:47.1,19:29:47,46,26
29:57.7,19:29:58,46,26
30:08.2,19:30:08,46,26
30:18.8,19:30:19,46,26
30:29.3,19:30:29,46,26
30:39.8,19:30:40,46,26
31:00.9,19:31:01,46,26
31:22.0,19:31:22,46,26
31:43.1,19:31:43,46,26
31:53.6,19:31:54,46,26
32:04.2,19:32:04,46,26
32:14.7,19:32:15,46,26
32:25.2,19:32:25,46,26
32:35.8,19:32:36,46,26
32:46.3,19:32:46,46,26
32:56.8,19:32:57,46,26
33:07.4,19:33:07,46,26
33:17.9,19:33:18,46,26
33:39.0,19:33:39,46,26
33:49.5,19:33:50,46,26
34:00.1,19:34:00,46,26
34:10.6,19:34:11,46,26
34:21.2,19:34:21,46,26
34:31.7,19:34:32,46,26
34:42.2,19:34:42,46,26
34:52.8,19:34:53,46,26
35:03.3,19:35:03,46,26
35:24.4,19:35:24,46,26
35:34.9,19:35:35,46,26
35:45.5,19:35:45,46,26
35:56.0,19:35:56,46,26
36:06.6,19:36:07,46,26
36:17.1,19:36:17,46,26
36:27.6,19:36:28,46,26
36:38.2,19:36:38,46,26
36:48.7,19:36:49,46,26
36:59.2,19:36:59,46,26
37:09.8,19:37:10,46,26
37:20.3,19:37:20,46,26
37:30.9,19:37:31,46,26
37:41.4,19:37:41,46,26
37:51.9,19:37:52,46,26
38:02.5,19:38:02,46,26
38:13.0,19:38:13,46,26
38:23.6,19:38:24,46,26
39:05.7,19:39:06,46,26
39:16.2,19:39:16,46,26
39:26.8,19:39:27,46,26
39:37.3,19:39:37,46,26
39:47.8,19:39:48,46,26
39:58.4,19:39:58,46,26
40:19.5,19:40:19,47,26
40:30.0,19:40:30,46,26
40:40.5,19:40:41,47,26
40:51.1,19:40:51,47,26
41:01.6,19:41:02,47,26
41:12.2,19:41:12,47,26
41:22.7,19:41:23,47,26
41:33.2,19:41:33,47,26
41:43.8,19:41:44,47,26
41:54.3,19:41:54,47,26
42:04.8,19:42:05,47,26
42:25.9,19:42:26,47,26
42:36.4,19:42:36,47,26
42:47.0,19:42:47,47,26
43:08.0,19:43:08,47,26
43:18.6,19:43:19,47,26
43:29.1,19:43:29,47,26
43:39.6,19:43:40,47,26
43:50.2,19:43:50,47,26
44:00.7,19:44:01,47,26
44:11.3,19:44:11,47,26
44:21.8,19:44:22,47,26
44:32.3,19:44:32,47,26
44:42.9,19:44:43,47,26
44:53.4,19:44:53,47,26
45:03.9,19:45:04,47,26
45:14.5,19:45:14,47,26
45:25.0,19:45:25,47,26
45:35.6,19:45:36,47,26
45:46.1,19:45:46,47,26
45:56.6,19:45:57,47,26
46:07.2,19:46:07,47,26
46:17.7,19:46:18,47,26
46:28.2,19:46:28,47,26
46:38.8,19:46:39,47,26
46:49.3,19:46:49,47,26
46:59.8,19:47:00,47,26
47:20.9,19:47:21,47,26
47:31.5,19:47:31,47,26
47:42.0,19:47:42,47,26
47:52.5,19:47:53,47,26
48:03.1,19:48:03,47,26
48:13.6,19:48:14,47,26
48:24.1,19:48:24,47,26
48:34.7,19:48:35,47,26
48:45.2,19:48:45,47,26
48:55.8,19:48:56,47,26
49:16.8,19:49:17,47,26
49:27.4,19:49:27,47,26
49:37.9,19:49:38,47,26
49:48.4,19:49:48,47,26
49:59.0,19:49:59,47,26
50:09.5,19:50:10,47,26
50:20.1,19:50:20,47,26
50:30.6,19:50:31,47,26
50:41.2,19:50:41,47,26
50:51.7,19:50:52,47,26
51:02.2,19:51:02,47,26
51:12.8,19:51:13,47,26
51:23.3,19:51:23,47,26
51:44.4,19:51:44,47,26
51:54.9,19:51:55,47,26
52:16.0,19:52:16,47,26
52:26.5,19:52:27,47,26
52:47.6,19:52:48,47,26
52:58.2,19:52:58,47,26
53:08.7,19:53:09,47,26
53:19.2,19:53:19,47,26
53:29.8,19:53:30,47,26
53:40.3,19:53:40,47,26
54:01.4,19:54:01,47,26
54:11.9,19:54:12,47,26
54:22.5,19:54:22,47,26
54:33.0,19:54:33,47,26
54:43.6,19:54:44,47,26
54:54.1,19:54:54,47,26
55:04.6,19:55:05,47,26
55:15.2,19:55:15,47,26
55:25.7,19:55:26,47,26
55:36.3,19:55:36,47,26
55:46.8,19:55:47,47,26
55:57.3,19:55:57,47,26
56:07.9,19:56:08,47,26
56:18.4,19:56:18,47,26
56:39.5,19:56:39,47,26
56:50.0,19:56:50,47,26
57:11.1,19:57:11,47,26
57:21.6,19:57:22,47,26
57:32.2,19:57:32,47,26
57:42.7,19:57:43,47,26
57:53.3,19:57:53,47,26
58:03.8,19:58:04,47,26
58:14.3,19:58:14,47,26
58:24.9,19:58:25,47,26
58:35.4,19:58:35,47,26
58:45.9,19:58:46,47,26
58:56.5,19:58:56,47,26
59:07.0,19:59:07,47,26
59:17.6,19:59:18,47,26
59:28.1,19:59:28,47,26
59:49.2,19:59:49,48,26
59:59.7,20:00:00,48,26
00:10.3,20:00:10,48,26
00:20.8,20:00:21,48,26
00:31.3,20:00:31,48,26
00:41.9,20:00:42,48,26
00:52.4,20:00:52,48,26
01:03.0,20:01:03,48,26
01:13.5,20:01:14,48,26
01:24.1,20:01:24,48,26
01:45.1,20:01:45,48,26
01:55.7,20:01:56,48,26
02:06.2,20:02:06,48,26
02:16.8,20:02:17,48,26
02:27.3,20:02:27,48,26
02:48.4,20:02:48,48,26
02:58.9,20:02:59,48,26
03:20.0,20:03:20,48,26
03:30.5,20:03:31,48,26
03:41.0,20:03:41,48,26
03:51.6,20:03:52,48,26
04:02.1,20:04:02,48,26
04:23.2,20:04:23,48,26
04:44.3,20:04:44,48,26
04:54.8,20:04:55,48,26
05:05.4,20:05:05,48,26
05:15.9,20:05:16,48,26
05:26.4,20:05:26,48,26
05:58.0,20:05:58,48,26
06:08.6,20:06:09,48,26
06:19.1,20:06:19,48,26
06:29.7,20:06:30,48,26
06:40.2,20:06:40,48,26
06:50.7,20:06:51,48,26
07:01.3,20:07:01,48,26
07:11.8,20:07:12,48,26
07:22.3,20:07:22,48,26
07:32.9,20:07:33,48,26
07:43.4,20:07:43,48,26
07:53.9,20:07:54,48,26
08:04.5,20:08:04,48,26
08:15.0,20:08:15,48,26
08:36.1,20:08:36,48,26
08:46.6,20:08:47,48,26
08:57.2,20:08:57,48,26
09:07.7,20:09:08,48,26
09:18.3,20:09:18,48,26
09:28.8,20:09:29,48,26
09:39.3,20:09:39,48,26
09:49.9,20:09:50,48,26
10:10.9,20:10:11,48,26
10:21.5,20:10:21,48,26
10:42.6,20:10:43,48,26
10:53.1,20:10:53,48,26
11:03.6,20:11:04,48,26
11:14.2,20:11:14,48,26
11:35.3,20:11:35,48,26
11:56.3,20:11:56,48,26
12:06.9,20:12:07,48,26
12:17.4,20:12:17,48,26
12:28.0,20:12:28,48,26
12:49.0,20:12:49,48,26
12:59.6,20:13:00,48,26
13:10.1,20:13:10,48,26
13:20.7,20:13:21,48,26
13:31.2,20:13:31,48,26
13:41.7,20:13:42,48,26
13:52.3,20:13:52,48,26
14:02.8,20:14:03,48,26
14:13.3,20:14:13,48,26
14:23.9,20:14:24,48,26
14:34.4,20:14:34,48,26
14:45.0,20:14:45,48,26
14:55.5,20:14:56,48,26
15:06.0,20:15:06,48,26
15:16.6,20:15:17,48,26
15:27.1,20:15:27,48,26
15:37.7,20:15:38,48,26
15:58.7,20:15:59,48,26
16:09.3,20:16:09,48,26
16:19.8,20:16:20,48,26
16:30.3,20:16:30,48,26
16:40.9,20:16:41,48,26
16:51.4,20:16:51,48,26
17:23.1,20:17:23,48,26
17:33.6,20:17:34,48,26
17:44.1,20:17:44,48,26
17:54.7,20:17:55,48,26
18:05.2,20:18:05,48,26
18:15.7,20:18:16,48,26
18:26.3,20:18:26,48,26
18:36.8,20:18:37,48,26
18:47.4,20:18:47,48,26
18:57.9,20:18:58,48,26
19:08.4,20:19:08,48,26
19:19.0,20:19:19,48,26
19:29.5,20:19:30,48,26
19:40.0,20:19:40,48,26
19:50.6,20:19:51,48,26
20:01.1,20:20:01,48,26
20:11.6,20:20:12,48,26
20:22.2,20:20:22,48,26
20:32.7,20:20:33,48,26
20:43.3,20:20:43,48,26
20:53.8,20:20:54,48,26
21:04.3,20:21:04,48,26
21:25.4,20:21:25,48,26
21:35.9,20:21:36,48,26
21:46.5,20:21:46,48,26
21:57.0,20:21:57,48,26
22:07.6,20:22:08,48,26
22:18.1,20:22:18,48,26
22:28.6,20:22:29,48,26
22:49.7,20:22:50,48,26
23:00.2,20:23:00,48,26
23:10.8,20:23:11,48,26
23:21.3,20:23:21,48,26
23:31.8,20:23:32,48,26
23:42.4,20:23:42,48,26
23:52.9,20:23:53,48,26
24:03.5,20:24:03,48,26
24:14.0,20:24:14,48,26
24:24.5,20:24:25,48,26
24:35.1,20:24:35,48,26
24:45.6,20:24:46,48,26
24:56.1,20:24:56,48,26
25:06.7,20:25:07,48,26
25:17.2,20:25:17,48,26
25:27.8,20:25:28,48,26
25:38.3,20:25:38,48,26
25:48.8,20:25:49,48,26
25:59.4,20:25:59,48,26
26:09.9,20:26:10,48,26
26:31.0,20:26:31,48,26
26:41.5,20:26:42,48,26
26:52.1,20:26:52,48,26
27:02.6,20:27:03,47,26
27:13.1,20:27:13,47,26
27:34.2,20:27:34,47,26
27:44.8,20:27:45,47,26
27:55.3,20:27:55,47,26
28:16.4,20:28:16,47,26
28:26.9,20:28:27,47,26
28:37.4,20:28:37,47,26
28:48.0,20:28:48,47,26
28:58.5,20:28:59,47,26
29:19.6,20:29:20,47,26
29:30.1,20:29:30,47,26
29:40.7,20:29:41,47,26
29:51.2,20:29:51,47,26
30:01.8,20:30:02,47,26
30:12.3,20:30:12,47,26
30:22.9,20:30:23,47,26
30:33.4,20:30:33,47,26
30:43.9,20:30:44,47,26
30:54.5,20:30:54,47,26
31:05.0,20:31:05,47,26
31:15.6,20:31:16,47,26
31:26.1,20:31:26,47,26
31:36.6,20:31:37,47,26
31:47.2,20:31:47,47,26
31:57.7,20:31:58,47,26
32:08.3,20:32:08,47,26
32:18.8,20:32:19,47,26
32:29.3,20:32:29,47,26
32:39.9,20:32:40,47,26
32:50.4,20:32:50,47,26
33:01.0,20:33:01,47,26
33:11.5,20:33:12,47,26
33:22.0,20:33:22,47,26
33:32.6,20:33:33,47,26
33:43.1,20:33:43,47,26
34:04.2,20:34:04,47,26
34:14.7,20:34:15,47,26
34:25.3,20:34:25,47,26
34:35.8,20:34:36,47,26
34:46.4,20:34:46,47,26
34:56.9,20:34:57,47,26
35:07.4,20:35:07,47,26
35:18.0,20:35:18,47,26
35:28.5,20:35:29,47,26
35:39.0,20:35:39,47,26
35:49.6,20:35:50,47,26
36:00.1,20:36:00,47,26
36:10.7,20:36:11,47,26
36:21.2,20:36:21,47,26
36:31.7,20:36:32,47,26
36:42.3,20:36:42,47,26
36:52.8,20:36:53,47,26
37:03.3,20:37:03,47,26
37:13.9,20:37:14,47,26
37:24.4,20:37:24,47,26
37:35.0,20:37:35,47,26
37:45.5,20:37:45,47,26
37:56.0,20:37:56,47,26
38:06.6,20:38:07,47,26
38:17.1,20:38:17,47,26
38:27.6,20:38:28,47,26
38:38.2,20:38:38,47,26
38:48.7,20:38:49,47,26
